eff,win,p05,pior,cap,w,cuts,eff_por_cap
1.204290897542079,83.19327731092437,0.8281050561353918,0.8092724392803152,1.6363013698630138,"(1, 0, 1, 1)","(64, 72, 80, 88)",0.32105996815009175
1.1819386982190807,79.83193277310924,0.8671114688179679,0.8368530945622339,1.514041095890411,"(1, 0, 1, 1)","(70, 78, 86, 94)",0.3539380405061397
1.2076227878346775,83.19327731092437,0.8129141269516292,0.7975999158820536,1.698972602739726,"(1, 0, 1, 1)","(64, 70, 76, 82)",0.29703995123824506
1.2062187493190188,81.5126050420168,0.851691865852863,0.8135960751327674,1.5832191780821918,"(1, 0, 1, 1)","(70, 76, 82, 88)",0.3535870510930916
1.202121663843139,82.35294117647058,0.7999100526679526,0.7909833582762966,1.7414383561643836,"(1, 0, 1, 1)","(58, 68, 78, 86)",0.27260750966372543
1.1872618249686555,81.5126050420168,0.8406473967032659,0.8262385730748857,1.5924657534246576,"(1, 0, 1, 1)","(64, 74, 84, 92)",0.31607198202801967
1.207496352180227,83.19327731092437,0.8295795616276963,0.8092724392803152,1.7219178082191782,"(1, 0, 1, 2)","(64, 72, 80, 88)",0.28742378954756315
1.1821313122000674,81.5126050420168,0.8697685621540047,0.8368530945622339,1.5647260273972603,"(1, 0, 1, 2)","(70, 78, 86, 94)",0.3225126935258925
1.2098245467132718,83.19327731092437,0.8540392049410221,0.8135960751327674,1.6397260273972603,"(1, 0, 1, 2)","(70, 76, 82, 88)",0.3279912614575769
1.1872618249686555,80.67226890756302,0.842008575423475,0.8262385730748857,1.6582191780821918,"(1, 0, 1, 2)","(64, 74, 84, 92)",0.28449767372969514
1.1819386982190807,81.5126050420168,0.8683595074291444,0.8368530945622339,1.6202054794520548,"(1, 0, 1, 3)","(70, 78, 86, 94)",0.29335229088885456
1.2102942674476396,83.19327731092437,0.8516571791772987,0.8135960751327674,1.6982876712328767,"(1, 0, 1, 3)","(70, 76, 82, 88)",0.301157067654295
1.1952836375843492,80.67226890756302,0.8424596166179302,0.8262385730748857,1.694178082191781,"(1, 0, 1, 3)","(64, 74, 84, 92)",0.2813163402793782
1.1685640050534973,78.15126050420169,0.785593521690553,0.7676544321552498,1.6561643835616437,"(1, 0, 2, 0)","(64, 72, 80, 88)",0.25689295133414003
1.1631323119161827,77.31092436974791,0.8406410235133465,0.8207352373500125,1.4684931506849315,"(1, 0, 2, 0)","(70, 78, 86, 94)",0.34820639678015614
1.155496745583444,78.15126050420169,0.7509468565430296,0.7314297496748214,1.7462328767123287,"(1, 0, 2, 0)","(64, 70, 76, 82)",0.2083756296941975
1.1746638845403008,77.31092436974791,0.8149403478885411,0.7918235770354927,1.5797945205479451,"(1, 0, 2, 0)","(70, 76, 82, 88)",0.3012513543164078
1.1621469734323533,78.15126050420169,0.7665724441807417,0.755818823030932,1.7393835616438356,"(1, 0, 2, 0)","(58, 68, 78, 86)",0.2193002141836367
1.16310067381255,78.15126050420169,0.8083184025676551,0.7920344863398211,1.5623287671232877,"(1, 0, 2, 0)","(64, 74, 84, 92)",0.29004504721842017
1.181997897384974,81.5126050420168,0.8165181537177372,0.801596095637906,1.643835616438356,"(1, 0, 2, 1)","(64, 72, 80, 88)",0.28267758530006615
1.166606307200261,79.83193277310924,0.8572935534724165,0.8407956375910626,1.4993150684931507,"(1, 0, 2, 1)","(70, 78, 86, 94)",0.3336696961761058
1.1891014737196492,82.35294117647058,0.7974314510883201,0.7806398814861238,1.675,"(1, 0, 2, 1)","(64, 70, 76, 82)",0.2801503314365174
1.189248770214033,80.67226890756302,0.8406572866021202,0.8152011025411667,1.571917808219178,"(1, 0, 2, 1)","(70, 76, 82, 88)",0.3309020413323213
1.1859478368248586,80.67226890756302,0.7969651116854471,0.7839324857220876,1.7167808219178082,"(1, 0, 2, 1)","(58, 68, 78, 86)",0.25942077569449934
1.1734149632006692,80.67226890756302,0.834012409356182,0.8207218840374338,1.5904109589041096,"(1, 0, 2, 1)","(64, 74, 84, 92)",0.29371907920298956
1.1943570716672853,81.5126050420168,0.8246967603182513,0.8120379441127793,1.667808219178082,"(1, 0, 2, 2)","(64, 72, 80, 88)",0.2910372560351145
1.1715362741073443,80.67226890756302,0.8645517150134648,0.8407956375910626,1.5431506849315069,"(1, 0, 2, 2)","(70, 78, 86, 94)",0.31581709986976375
1.1992833025806722,84.03361344537815,0.8134769482441037,0.7964562720280202,1.7294520547945205,"(1, 0, 2, 2)","(64, 70, 76, 82)",0.2731958889838323
1.1922993785210672,81.5126050420168,0.849689198193889,0.8152011025411667,1.6058219178082191,"(1, 0, 2, 2)","(70, 76, 82, 88)",0.3174189854615693
1.1780050604100436,81.5126050420168,0.8380312446021905,0.8278267527274036,1.6126712328767123,"(1, 0, 2, 2)","(64, 74, 84, 92)",0.29053928250269834
1.2021040381175814,81.5126050420168,0.8259293338770839,0.8136718639574879,1.7226027397260273,"(1, 0, 2, 3)","(64, 72, 80, 88)",0.2796890006176956
1.1762755693455658,80.67226890756302,0.8674839632475168,0.8407956375910626,1.5702054794520548,"(1, 0, 2, 3)","(70, 78, 86, 94)",0.30914394143486607
1.1975101180280416,81.5126050420168,0.8514790221415987,0.8152011025411667,1.6321917808219177,"(1, 0, 2, 3)","(70, 76, 82, 88)",0.3124212051147788
1.183561118195467,81.5126050420168,0.8399437318619265,0.8288265367560469,1.6558219178082192,"(1, 0, 2, 3)","(64, 74, 84, 92)",0.2798947598594067
1.1567349772141806,77.31092436974791,0.7751842627321497,0.7575597962415178,1.6736301369863014,"(1, 0, 3, 0)","(64, 72, 80, 88)",0.23267215732862603
1.1545561273408447,77.31092436974791,0.8333483264108983,0.8113767077968733,1.4986301369863013,"(1, 0, 3, 0)","(70, 78, 86, 94)",0.30996146417257314
1.1609475464589156,78.15126050420169,0.8043748812704419,0.7814508139418967,1.6085616438356165,"(1, 0, 3, 0)","(70, 76, 82, 88)",0.26447205158133574
1.1588284631775572,77.31092436974791,0.8006136796322172,0.784633626188157,1.590068493150685,"(1, 0, 3, 0)","(64, 74, 84, 92)",0.2691695371320179
1.176253117235117,80.67226890756302,0.8076701777330397,0.7929587410599089,1.6503424657534247,"(1, 0, 3, 1)","(64, 72, 80, 88)",0.27101585167274433
1.1634237680398063,79.83193277310924,0.8512939440045919,0.8402122131015678,1.5095890410958903,"(1, 0, 3, 1)","(70, 78, 86, 94)",0.32069717921789953
1.175498340028389,81.5126050420168,0.7835286360198135,0.7651740654465325,1.7065068493150686,"(1, 0, 3, 1)","(64, 70, 76, 82)",0.24840288554672593
